"name"	"id"	"waterbody"	"month"	"year"	"Lat"	"Long"	"type"	"SAL"
"Brandshagen"	107030028	"Miltzower Bach"	10	2019	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	10	2019	54.28667	13.131671	"Coast"	9.05
"Prohn"	109230015	"Prohner Bach"	10	2019	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	10	2019	54.18833	13.775001	"Coast"	7.4875
"AW1 Trockenort"	111030108	"Achterwasser"	10	2019	54.01667	13.958331	"Coast"	2.8
"P20 Peenemuende s."	111032085	"Peenestrom"	10	2019	54.121	13.773	"Coast"	7.4
"P42 Wolgast s."	111034208	"Peenestrom"	10	2019	54.023358	13.760763	"Coast"	7.3
"P48 Lassan"	111034806	"Peenestrom"	10	2019	53.96667	13.891671	"Coast"	2.7
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	10	2019	54.20333	13.905002	"Coast"	7.8625
"Wolgast"	111140027	"Ostziese"	10	2019	54.042512008582	13.7348408690934	"Freshwater"	0
"Waschow"	111290017	"Pulowbach"	10	2019	53.9751754345641	13.8359000066485	"Freshwater"	0
"Wehrland"	111410023	"Brebowbach"	10	2019	53.9831284479898	13.8109267422404	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	10	2019	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	10	2019	54.57	13.131672	"Coast"	9.6
"RB3 Bugspitze s."	112190309	"Rassower Strom"	10	2019	54.55333	13.178332	"Coast"	9.65
"Kluis"	112230016	"Duvenbaek"	10	2019	54.4649241302838	13.3055644900104	"Freshwater"	0
"Pansevitz"	112230024	"Pansevitzer Graben"	10	2019	54.4601412036931	13.3202956894869	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	10	2019	54.56333	13.293332	"Coast"	8.97142857142857
"Neuendorf"	112350018	"Sehrower Bach"	10	2019	54.3821417140574	13.2670909497788	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	10	2019	54.54333	13.426672	"Coast"	8.62857142857143
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	10	2019	54.50667	13.490002	"Coast"	8.52142857142857
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	10	2019	54.43167	13.491672	"Coast"	6.5
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	10	2019	54.515	13.125002	"Coast"	9.6
"Greifswald"	134000019	"Hoher Graben"	10	2019	54.0864246169811	13.4613349757075	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	11	2019	54.42	12.926671	"Coast"	8.9
"DB2 Sundische Wiese"	103050208	"Grabow"	11	2019	54.39167	12.838331	"Coast"	8.7
"DB6 Barth oe."	103050603	"Barther Bodden"	11	2019	54.395001	12.750001	"Coast"	7.4
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	11	2019	54.395001	12.623331	"Coast"	7.2
"DB16 Saal nw."	103051606	"Saaler Bodden"	11	2019	54.335001	12.448331	"Coast"	5.8
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	11	2019	54.40167	13.105001	"Coast"	9.30714285714286
"Barth"	103070014	"Barthe"	11	2019	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	11	2019	54.51167	13.050002	"Coast"	11.0857142857143
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	11	2019	54.26667	13.516671	"Coast"	7.5
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	11	2019	54.15	13.483331	"Coast"	7.55
"GB7 Struck"	105010701	"Greifswalder Bodden"	11	2019	54.20667	13.653331	"Coast"	7.7
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	11	2019	54.20667	13.566671	"Coast"	7.6
"Kemnitz"	105210010	"Westziese"	11	2019	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	11	2019	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	11	2019	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	11	2019	54.28667	13.131671	"Coast"	7.8
"Prohn"	109230015	"Prohner Bach"	11	2019	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	11	2019	54.18833	13.775001	"Coast"	6.3
"AW1 Trockenort"	111030108	"Achterwasser"	11	2019	54.01667	13.958331	"Coast"	2.6
"P20 Peenemuende s."	111032085	"Peenestrom"	11	2019	54.121	13.773	"Coast"	2.6
"P42 Wolgast s."	111034208	"Peenestrom"	11	2019	54.023358	13.760763	"Coast"	2.45
"P48 Lassan"	111034806	"Peenestrom"	11	2019	53.96667	13.891671	"Coast"	2.8
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	11	2019	54.20333	13.905002	"Coast"	7.5
"Wolgast"	111140027	"Ostziese"	11	2019	54.042512008582	13.7348408690934	"Freshwater"	0
"Waschow"	111290017	"Pulowbach"	11	2019	53.9751754345641	13.8359000066485	"Freshwater"	0
"Wehrland"	111410023	"Brebowbach"	11	2019	53.9831284479898	13.8109267422404	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	11	2019	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	11	2019	54.57	13.131672	"Coast"	8.4
"RB3 Bugspitze s."	112190309	"Rassower Strom"	11	2019	54.55333	13.178332	"Coast"	9.65
"Kluis"	112230016	"Duvenbaek"	11	2019	54.4649241302838	13.3055644900104	"Freshwater"	0
"Pansevitz"	112230024	"Pansevitzer Graben"	11	2019	54.4601412036931	13.3202956894869	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	11	2019	54.56333	13.293332	"Coast"	8.97142857142857
"Neuendorf"	112350018	"Sehrower Bach"	11	2019	54.3821417140574	13.2670909497788	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	11	2019	54.54333	13.426672	"Coast"	8.62857142857143
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	11	2019	54.50667	13.490002	"Coast"	8.52142857142857
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	11	2019	54.43167	13.491672	"Coast"	6.2
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	11	2019	54.515	13.125002	"Coast"	8.4
"Greifswald"	134000019	"Hoher Graben"	11	2019	54.0864246169811	13.4613349757075	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	12	2019	54.42	12.926671	"Coast"	10
"DB2 Sundische Wiese"	103050208	"Grabow"	12	2019	54.39167	12.838331	"Coast"	8.1
"DB6 Barth oe."	103050603	"Barther Bodden"	12	2019	54.395001	12.750001	"Coast"	7
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	12	2019	54.395001	12.623331	"Coast"	5.8
"DB16 Saal nw."	103051606	"Saaler Bodden"	12	2019	54.335001	12.448331	"Coast"	5.2
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	12	2019	54.40167	13.105001	"Coast"	8.6
"Barth"	103070014	"Barthe"	12	2019	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	12	2019	54.51167	13.050002	"Coast"	10.3
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	12	2019	54.26667	13.516671	"Coast"	7.6
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	12	2019	54.15	13.483331	"Coast"	7.5
"GB7 Struck"	105010701	"Greifswalder Bodden"	12	2019	54.20667	13.653331	"Coast"	7.35
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	12	2019	54.20667	13.566671	"Coast"	7.8
"Kemnitz"	105210010	"Westziese"	12	2019	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	12	2019	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	12	2019	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	12	2019	54.28667	13.131671	"Coast"	7.9
"Prohn"	109230015	"Prohner Bach"	12	2019	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	12	2019	54.18833	13.775001	"Coast"	7.25
"AW1 Trockenort"	111030108	"Achterwasser"	12	2019	54.01667	13.958331	"Coast"	2.7
"P20 Peenemuende s."	111032085	"Peenestrom"	12	2019	54.121	13.773	"Coast"	6.4
"P42 Wolgast s."	111034208	"Peenestrom"	12	2019	54.023358	13.760763	"Coast"	3.35
"P48 Lassan"	111034806	"Peenestrom"	12	2019	53.96667	13.891671	"Coast"	2.8
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	12	2019	54.20333	13.905002	"Coast"	7.55
"Wolgast"	111140027	"Ostziese"	12	2019	54.042512008582	13.7348408690934	"Freshwater"	0
"Waschow"	111290017	"Pulowbach"	12	2019	53.9751754345641	13.8359000066485	"Freshwater"	0
"Wehrland"	111410023	"Brebowbach"	12	2019	53.9831284479898	13.8109267422404	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	12	2019	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	12	2019	54.57	13.131672	"Coast"	7.9
"RB3 Bugspitze s."	112190309	"Rassower Strom"	12	2019	54.55333	13.178332	"Coast"	9.4
"Kluis"	112230016	"Duvenbaek"	12	2019	54.4649241302838	13.3055644900104	"Freshwater"	0
"Pansevitz"	112230024	"Pansevitzer Graben"	12	2019	54.4601412036931	13.3202956894869	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	12	2019	54.56333	13.293332	"Coast"	8.8
"Neuendorf"	112350018	"Sehrower Bach"	12	2019	54.3821417140574	13.2670909497788	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	12	2019	54.54333	13.426672	"Coast"	8.7
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	12	2019	54.50667	13.490002	"Coast"	8.7
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	12	2019	54.43167	13.491672	"Coast"	6.2
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	12	2019	54.515	13.125002	"Coast"	7.9
"Greifswald"	134000019	"Hoher Graben"	12	2019	54.0864246169811	13.4613349757075	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	1	2020	54.42	12.926671	"Coast"	10.6
"DB2 Sundische Wiese"	103050208	"Grabow"	1	2020	54.39167	12.838331	"Coast"	8.9
"DB6 Barth oe."	103050603	"Barther Bodden"	1	2020	54.395001	12.750001	"Coast"	7.4
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	1	2020	54.395001	12.623331	"Coast"	5.85
"DB16 Saal nw."	103051606	"Saaler Bodden"	1	2020	54.335001	12.448331	"Coast"	5
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	1	2020	54.40167	13.105001	"Coast"	8.6
"Barth"	103070014	"Barthe"	1	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	1	2020	54.51167	13.050002	"Coast"	10.6
"Stadtholz"	103200018	"Planebeck"	1	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	1	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	1	2020	54.26667	13.516671	"Coast"	7.6
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	1	2020	54.15	13.483331	"Coast"	7.7
"GB7 Struck"	105010701	"Greifswalder Bodden"	1	2020	54.20667	13.653331	"Coast"	7.7
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	1	2020	54.20667	13.566671	"Coast"	7.7
"Kemnitz"	105210010	"Westziese"	1	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	1	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	1	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	1	2020	54.28667	13.131671	"Coast"	7.6
"Flemendorf"	109070015	"Uhlenbaek"	1	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	1	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	1	2020	54.18833	13.775001	"Coast"	7.3
"AW1 Trockenort"	111030108	"Achterwasser"	1	2020	54.01667	13.958331	"Coast"	2.9
"P20 Peenemuende s."	111032085	"Peenestrom"	1	2020	54.121	13.773	"Coast"	5.4
"P42 Wolgast s."	111034208	"Peenestrom"	1	2020	54.023358	13.760763	"Coast"	3.45
"P48 Lassan"	111034806	"Peenestrom"	1	2020	53.96667	13.891671	"Coast"	2.8
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	1	2020	54.20333	13.905002	"Coast"	7.6
"Wolgast"	111140027	"Ostziese"	1	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	1	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	1	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	1	2020	54.57	13.131672	"Coast"	10.3
"RB3 Bugspitze s."	112190309	"Rassower Strom"	1	2020	54.55333	13.178332	"Coast"	9.8
"Kluis"	112230016	"Duvenbaek"	1	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	1	2020	54.56333	13.293332	"Coast"	9.6
"Neuendorf"	112350018	"Sehrower Bach"	1	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	1	2020	54.371440403775	13.2881712967019	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	1	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	1	2020	54.54333	13.426672	"Coast"	8.8
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	1	2020	54.50667	13.490002	"Coast"	8.8
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	1	2020	54.43167	13.491672	"Coast"	6.2
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	1	2020	54.515	13.125002	"Coast"	10.2
"Greifswald"	134000027	"Kohlgraben"	1	2020	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	2	2020	54.42	12.926671	"Coast"	9.6
"DB2 Sundische Wiese"	103050208	"Grabow"	2	2020	54.39167	12.838331	"Coast"	9.11818181818182
"DB6 Barth oe."	103050603	"Barther Bodden"	2	2020	54.395001	12.750001	"Coast"	8.11818181818182
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	2	2020	54.395001	12.623331	"Coast"	7.16111111111111
"DB16 Saal nw."	103051606	"Saaler Bodden"	2	2020	54.335001	12.448331	"Coast"	5.2
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	2	2020	54.40167	13.105001	"Coast"	14.15
"Barth"	103070014	"Barthe"	2	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	2	2020	54.51167	13.050002	"Coast"	14.4
"Stadtholz"	103200018	"Planebeck"	2	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	2	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	2	2020	54.26667	13.516671	"Coast"	7.8
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	2	2020	54.15	13.483331	"Coast"	7.9
"GB7 Struck"	105010701	"Greifswalder Bodden"	2	2020	54.20667	13.653331	"Coast"	8
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	2	2020	54.20667	13.566671	"Coast"	7.9
"Kemnitz"	105210010	"Westziese"	2	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	2	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	2	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	2	2020	54.28667	13.131671	"Coast"	8.3
"Flemendorf"	109070015	"Uhlenbaek"	2	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	2	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	2	2020	54.18833	13.775001	"Coast"	7.45
"AW1 Trockenort"	111030108	"Achterwasser"	2	2020	54.01667	13.958331	"Coast"	4.5
"P20 Peenemuende s."	111032085	"Peenestrom"	2	2020	54.121	13.773	"Coast"	7.9
"P42 Wolgast s."	111034208	"Peenestrom"	2	2020	54.023358	13.760763	"Coast"	7.75
"P48 Lassan"	111034806	"Peenestrom"	2	2020	53.96667	13.891671	"Coast"	4.2
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	2	2020	54.20333	13.905002	"Coast"	8.05
"Wolgast"	111140027	"Ostziese"	2	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	2	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	2	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	2	2020	54.57	13.131672	"Coast"	11
"RB3 Bugspitze s."	112190309	"Rassower Strom"	2	2020	54.55333	13.178332	"Coast"	12.3
"Kluis"	112230016	"Duvenbaek"	2	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	2	2020	54.56333	13.293332	"Coast"	12.3
"Neuendorf"	112350018	"Sehrower Bach"	2	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	2	2020	54.371440403775	13.2881712967019	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	2	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	2	2020	54.54333	13.426672	"Coast"	8.7
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	2	2020	54.50667	13.490002	"Coast"	8.6
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	2	2020	54.43167	13.491672	"Coast"	5.9
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	2	2020	54.515	13.125002	"Coast"	11
"Greifswald"	134000027	"Kohlgraben"	2	2020	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	3	2020	54.42	12.926671	"Coast"	10.5
"DB2 Sundische Wiese"	103050208	"Grabow"	3	2020	54.39167	12.838331	"Coast"	10.2
"DB6 Barth oe."	103050603	"Barther Bodden"	3	2020	54.395001	12.750001	"Coast"	8.7
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	3	2020	54.395001	12.623331	"Coast"	7.16111111111111
"DB16 Saal nw."	103051606	"Saaler Bodden"	3	2020	54.335001	12.448331	"Coast"	5.2
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	3	2020	54.40167	13.105001	"Coast"	9.55833333333333
"Barth"	103070014	"Barthe"	3	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	3	2020	54.51167	13.050002	"Coast"	10.5166666666667
"Stadtholz"	103200018	"Planebeck"	3	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	3	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	3	2020	54.26667	13.516671	"Coast"	8.3
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	3	2020	54.15	13.483331	"Coast"	8.1
"GB7 Struck"	105010701	"Greifswalder Bodden"	3	2020	54.20667	13.653331	"Coast"	8
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	3	2020	54.20667	13.566671	"Coast"	8.2
"Kemnitz"	105210010	"Westziese"	3	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	3	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	3	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	3	2020	54.28667	13.131671	"Coast"	7.9
"Flemendorf"	109070015	"Uhlenbaek"	3	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	3	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	3	2020	54.18833	13.775001	"Coast"	7
"AW1 Trockenort"	111030108	"Achterwasser"	3	2020	54.01667	13.958331	"Coast"	2.8
"P20 Peenemuende s."	111032085	"Peenestrom"	3	2020	54.121	13.773	"Coast"	3.1
"P42 Wolgast s."	111034208	"Peenestrom"	3	2020	54.023358	13.760763	"Coast"	3.05
"P48 Lassan"	111034806	"Peenestrom"	3	2020	53.96667	13.891671	"Coast"	2.8
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	3	2020	54.20333	13.905002	"Coast"	8
"Wolgast"	111140027	"Ostziese"	3	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	3	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	3	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	3	2020	54.57	13.131672	"Coast"	9.6
"RB3 Bugspitze s."	112190309	"Rassower Strom"	3	2020	54.55333	13.178332	"Coast"	9.96666666666667
"Kluis"	112230016	"Duvenbaek"	3	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	3	2020	54.56333	13.293332	"Coast"	9.83333333333333
"Neuendorf"	112350018	"Sehrower Bach"	3	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	3	2020	54.371440403775	13.2881712967019	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	3	2020	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	3	2020	54.54333	13.426672	"Coast"	9.025
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	3	2020	54.50667	13.490002	"Coast"	8.95833333333333
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	3	2020	54.43167	13.491672	"Coast"	6.3
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	3	2020	54.515	13.125002	"Coast"	9.6
"Greifswald"	134000027	"Kohlgraben"	3	2020	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	4	2020	54.42	12.926671	"Coast"	10.1
"DB2 Sundische Wiese"	103050208	"Grabow"	4	2020	54.39167	12.838331	"Coast"	9.5
"DB6 Barth oe."	103050603	"Barther Bodden"	4	2020	54.395001	12.750001	"Coast"	8.5
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	4	2020	54.395001	12.623331	"Coast"	7.5
"DB16 Saal nw."	103051606	"Saaler Bodden"	4	2020	54.335001	12.448331	"Coast"	4.3
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	4	2020	54.40167	13.105001	"Coast"	9.55833333333333
"Barth"	103070014	"Barthe"	4	2020	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	4	2020	54.51167	13.050002	"Coast"	10.5166666666667
"Stadtholz"	103200018	"Planebeck"	4	2020	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	4	2020	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	4	2020	54.26667	13.516671	"Coast"	7.9
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	4	2020	54.15	13.483331	"Coast"	8.06666666666667
"GB7 Struck"	105010701	"Greifswalder Bodden"	4	2020	54.20667	13.653331	"Coast"	7.875
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	4	2020	54.20667	13.566671	"Coast"	7.95
"Kemnitz"	105210010	"Westziese"	4	2020	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	4	2020	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	4	2020	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	4	2020	54.28667	13.131671	"Coast"	8.18333333333333
"Flemendorf"	109070015	"Uhlenbaek"	4	2020	54.3318827754293	12.8003579931573	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	4	2020	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	4	2020	54.18833	13.775001	"Coast"	7.33333333333333
"AW1 Trockenort"	111030108	"Achterwasser"	4	2020	54.01667	13.958331	"Coast"	2.9
"P20 Peenemuende s."	111032085	"Peenestrom"	4	2020	54.121	13.773	"Coast"	6.1
"P42 Wolgast s."	111034208	"Peenestrom"	4	2020	54.023358	13.760763	"Coast"	3.85
"P48 Lassan"	111034806	"Peenestrom"	4	2020	53.96667	13.891671	"Coast"	2.9
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	4	2020	54.20333	13.905002	"Coast"	7.74166666666667
"Wolgast"	111140027	"Ostziese"	4	2020	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	4	2020	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	4	2020	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	4	2020	54.57	13.131672	"Coast"	10.1
"RB3 Bugspitze s."	112190309	"Rassower Strom"	4	2020	54.55333	13.178332	"Coast"	9.96666666666667
"Kluis"	112230016	"Duvenbaek"	4	2020	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	4	2020	54.56333	13.293332	"Coast"	9.83333333333333
"Neuendorf"	112350018	"Sehrower Bach"	4	2020	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	4	2020	54.371440403775	13.2881712967019	"Freshwater"	0
