"name"	"id"	"waterbody"	"month"	"year"	"identifier"	"Lat"	"Long"	"type"	"turbidity"	"SAL"	"WT"
"Barth"	103070014	"Barthe"	10	2018	"10_2018"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	9.9
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	10	2018	"10_2018"	54.51167	13.050002	"Coast"	3.08333333333333	11.45	13.25
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	10	2018	"10_2018"	54.26667	13.516671	"Coast"	1.9	7.4	12.5
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	10	2018	"10_2018"	54.15	13.483331	"Coast"	1.875	7.25	12.1
"GB7 Struck"	105010701	"Greifswalder Bodden"	10	2018	"10_2018"	54.20667	13.653331	"Coast"	2.07142857142857	7.5	12.4
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	10	2018	"10_2018"	54.20667	13.566671	"Coast"	1.84444444444444	7.3	11.5
"Hanshagen Ausbau"	105160013	"Hanshagener Bach"	10	2018	"10_2018"	54.0568145161902	13.5562216016945	"Freshwater"	NA	0	9
"Kemnitz"	105210010	"Westziese"	10	2018	"10_2018"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	9.2
"Greifswald"	105340014	"Ryck"	10	2018	"10_2018"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	11.4
"Brandshagen"	107030028	"Miltzower Bach"	10	2018	"10_2018"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	8.7
"S66 Stralsund"	109016609	"Andershofer Bucht"	10	2018	"10_2018"	54.28667	13.131671	"Coast"	1.53333333333333	8.8	10.7
"Prohn"	109230015	"Prohner Bach"	10	2018	"10_2018"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	9
"Klein Damitz"	109230023	"Badendycksgraben"	10	2018	"10_2018"	54.3739081110789	13.0458208999482	"Freshwater"	NA	0	8.8
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	10	2018	"10_2018"	54.18833	13.775001	"Coast"	1.4375	6.7	11.95
"AW1 Trockenort"	111030108	"Achterwasser"	10	2018	"10_2018"	54.01667	13.958331	"Coast"	0.48	2.1	9.8
"P20 Peenemuende s."	111032085	"Peenestrom"	10	2018	"10_2018"	54.121	13.773	"Coast"	0.888888888888889	7.3	10.75
"P42 Wolgast s."	111034208	"Peenestrom"	10	2018	"10_2018"	54.023358	13.760763	"Coast"	0.622222222222222	6.9	10.5
"P48 Lassan"	111034806	"Peenestrom"	10	2018	"10_2018"	53.96667	13.891671	"Coast"	0.45	2.1	9.8
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	10	2018	"10_2018"	54.20333	13.905002	"Coast"	2.4625	7.17222222222222	12.3478571428571
"Wolgast"	111140027	"Ostziese"	10	2018	"10_2018"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	10.9
"Karow"	112050138	"Karower Muehlbach"	10	2018	"10_2018"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	7.4
"sö. Rosengarten"	112130015	"Rosengartener Beek"	10	2018	"10_2018"	54.2993526437785	13.3988791540737	"Freshwater"	NA	0	8.3
"RB2 Vitte oe."	112190202	"Vitter Bodden"	10	2018	"10_2018"	54.57	13.131672	"Coast"	1.6	9.7	12.4
"RB3 Bugspitze s."	112190309	"Rassower Strom"	10	2018	"10_2018"	54.55333	13.178332	"Coast"	2.16	9.85	13.25
"Kluis"	112230016	"Duvenbaek"	10	2018	"10_2018"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	7.3
"Borchtitz"	112250010	"Saiser Bach"	10	2018	"10_2018"	54.493958533891	13.522883390847	"Freshwater"	NA	0	8.1
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	10	2018	"10_2018"	54.56333	13.293332	"Coast"	2.03	8.44166666666667	11.6708333333333
"Neuendorf"	112350018	"Sehrower Bach"	10	2018	"10_2018"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	8.6
"s. Martinshafen"	112370035	"Marlower Bach"	10	2018	"10_2018"	54.5226896333988	13.5181534943721	"Freshwater"	NA	0	7.8
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	10	2018	"10_2018"	54.54333	13.426672	"Coast"	1.4	7.575	11.9995833333333
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	10	2018	"10_2018"	54.50667	13.490002	"Coast"	1.4375	7.95	11.8833333333333
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	10	2018	"10_2018"	54.43167	13.491672	"Coast"	0.5	6.1	7
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	10	2018	"10_2018"	54.515	13.125002	"Coast"	1.5875	9.6	12.3
"nö. Venz"	112450027	"Venzer Graben"	10	2018	"10_2018"	54.5003976714931	13.3014406497842	"Freshwater"	NA	0	7.5
"DB1 Pramort"	103050101	"Barther Fahrwasser"	11	2018	"11_2018"	54.42	12.926671	"Coast"	1.37	7.7	5.2
"DB2 Sundische Wiese"	103050208	"Grabow"	11	2018	"11_2018"	54.39167	12.838331	"Coast"	0.6	8.6	5
"DB6 Barth oe."	103050603	"Barther Bodden"	11	2018	"11_2018"	54.395001	12.750001	"Coast"	0.52	8.4	4.6
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	11	2018	"11_2018"	54.395001	12.623331	"Coast"	0.375	7.45	4.4
"DB16 Saal nw."	103051606	"Saaler Bodden"	11	2018	"11_2018"	54.335001	12.448331	"Coast"	0.25	4.4	4.4
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	11	2018	"11_2018"	54.40167	13.105001	"Coast"	1.2	7.775	6.3
"Barth"	103070014	"Barthe"	11	2018	"11_2018"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	1.7
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	11	2018	"11_2018"	54.51167	13.050002	"Coast"	3.08333333333333	10.25	8.95
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	11	2018	"11_2018"	54.26667	13.516671	"Coast"	1.9	7.55	8
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	11	2018	"11_2018"	54.15	13.483331	"Coast"	1.875	7.5	7.1
"GB7 Struck"	105010701	"Greifswalder Bodden"	11	2018	"11_2018"	54.20667	13.653331	"Coast"	2.07142857142857	7.5	8.15
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	11	2018	"11_2018"	54.20667	13.566671	"Coast"	1.84444444444444	7.5	6.7
"Hanshagen Ausbau"	105160013	"Hanshagener Bach"	11	2018	"11_2018"	54.0568145161902	13.5562216016945	"Freshwater"	NA	0	8.2
"Kemnitz"	105210010	"Westziese"	11	2018	"11_2018"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	8.8
"Greifswald"	105340014	"Ryck"	11	2018	"11_2018"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	8
"Brandshagen"	107030028	"Miltzower Bach"	11	2018	"11_2018"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	3.5
"S66 Stralsund"	109016609	"Andershofer Bucht"	11	2018	"11_2018"	54.28667	13.131671	"Coast"	1.53333333333333	7.5	6
"Prohn"	109230015	"Prohner Bach"	11	2018	"11_2018"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	1.5
"Klein Damitz"	109230023	"Badendycksgraben"	11	2018	"11_2018"	54.3739081110789	13.0458208999482	"Freshwater"	NA	0	1.3
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	11	2018	"11_2018"	54.18833	13.775001	"Coast"	1.4375	7.35	7.35
"AW1 Trockenort"	111030108	"Achterwasser"	11	2018	"11_2018"	54.01667	13.958331	"Coast"	0.48	2.3	5
"P20 Peenemuende s."	111032085	"Peenestrom"	11	2018	"11_2018"	54.121	13.773	"Coast"	0.888888888888889	3.45	5.65
"P42 Wolgast s."	111034208	"Peenestrom"	11	2018	"11_2018"	54.023358	13.760763	"Coast"	0.622222222222222	2.75	4.45
"P48 Lassan"	111034806	"Peenestrom"	11	2018	"11_2018"	53.96667	13.891671	"Coast"	0.45	2.3	5
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	11	2018	"11_2018"	54.20333	13.905002	"Coast"	2.4625	7.4	8.3
"Wolgast"	111140027	"Ostziese"	11	2018	"11_2018"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	8.2
"Karow"	112050138	"Karower Muehlbach"	11	2018	"11_2018"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	7.8
"sö. Rosengarten"	112130015	"Rosengartener Beek"	11	2018	"11_2018"	54.2993526437785	13.3988791540737	"Freshwater"	NA	0	8.2
"RB2 Vitte oe."	112190202	"Vitter Bodden"	11	2018	"11_2018"	54.57	13.131672	"Coast"	1.6	8.6	6
"RB3 Bugspitze s."	112190309	"Rassower Strom"	11	2018	"11_2018"	54.55333	13.178332	"Coast"	2.16	9.575	6.975
"Kluis"	112230016	"Duvenbaek"	11	2018	"11_2018"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	8.3
"Borchtitz"	112250010	"Saiser Bach"	11	2018	"11_2018"	54.493958533891	13.522883390847	"Freshwater"	NA	0	8.5
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	11	2018	"11_2018"	54.56333	13.293332	"Coast"	2.03	8.95	6.15
"Neuendorf"	112350018	"Sehrower Bach"	11	2018	"11_2018"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	7.7
"s. Martinshafen"	112370035	"Marlower Bach"	11	2018	"11_2018"	54.5226896333988	13.5181534943721	"Freshwater"	NA	0	8.7
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	11	2018	"11_2018"	54.54333	13.426672	"Coast"	1.4	8.45	6.8
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	11	2018	"11_2018"	54.50667	13.490002	"Coast"	1.4375	8.4	6.975
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	11	2018	"11_2018"	54.43167	13.491672	"Coast"	0.5	6.1	3.1
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	11	2018	"11_2018"	54.515	13.125002	"Coast"	1.5875	8.7	6
"nö. Venz"	112450027	"Venzer Graben"	11	2018	"11_2018"	54.5003976714931	13.3014406497842	"Freshwater"	NA	0	7.7
"DB1 Pramort"	103050101	"Barther Fahrwasser"	12	2018	"12_2018"	54.42	12.926671	"Coast"	1.37	7.6	3.1
"DB2 Sundische Wiese"	103050208	"Grabow"	12	2018	"12_2018"	54.39167	12.838331	"Coast"	0.6	7	3.2
"DB6 Barth oe."	103050603	"Barther Bodden"	12	2018	"12_2018"	54.395001	12.750001	"Coast"	0.52	6.4	3.6
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	12	2018	"12_2018"	54.395001	12.623331	"Coast"	0.375	5.4	2.9
"DB16 Saal nw."	103051606	"Saaler Bodden"	12	2018	"12_2018"	54.335001	12.448331	"Coast"	0.25	4.2	2.9
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	12	2018	"12_2018"	54.40167	13.105001	"Coast"	1.2	7.640625	3.80625
"Barth"	103070014	"Barthe"	12	2018	"12_2018"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	2.6
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	12	2018	"12_2018"	54.51167	13.050002	"Coast"	3.08333333333333	9.375	6.16
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	12	2018	"12_2018"	54.26667	13.516671	"Coast"	1.9	7.2	3.2
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	12	2018	"12_2018"	54.15	13.483331	"Coast"	1.875	7.4	3.15
"GB7 Struck"	105010701	"Greifswalder Bodden"	12	2018	"12_2018"	54.20667	13.653331	"Coast"	2.07142857142857	7.4	3.55
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	12	2018	"12_2018"	54.20667	13.566671	"Coast"	1.84444444444444	7.2	3.1
"Hanshagen Ausbau"	105160013	"Hanshagener Bach"	12	2018	"12_2018"	54.0568145161902	13.5562216016945	"Freshwater"	NA	0	5.2
"Kemnitz"	105210010	"Westziese"	12	2018	"12_2018"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	5.7
"Greifswald"	105340014	"Ryck"	12	2018	"12_2018"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	4.1
"Brandshagen"	107030028	"Miltzower Bach"	12	2018	"12_2018"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	3.1
"S66 Stralsund"	109016609	"Andershofer Bucht"	12	2018	"12_2018"	54.28667	13.131671	"Coast"	1.53333333333333	7.3	2.4
"Prohn"	109230015	"Prohner Bach"	12	2018	"12_2018"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	2.6
"Klein Damitz"	109230023	"Badendycksgraben"	12	2018	"12_2018"	54.3739081110789	13.0458208999482	"Freshwater"	NA	0	2.4
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	12	2018	"12_2018"	54.18833	13.775001	"Coast"	1.4375	7.7	3.85
"AW1 Trockenort"	111030108	"Achterwasser"	12	2018	"12_2018"	54.01667	13.958331	"Coast"	0.48	2.4	2.1
"P20 Peenemuende s."	111032085	"Peenestrom"	12	2018	"12_2018"	54.121	13.773	"Coast"	0.888888888888889	6.55	4.2
"P42 Wolgast s."	111034208	"Peenestrom"	12	2018	"12_2018"	54.023358	13.760763	"Coast"	0.622222222222222	6.25	3.9
"P48 Lassan"	111034806	"Peenestrom"	12	2018	"12_2018"	53.96667	13.891671	"Coast"	0.45	2.4	2
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	12	2018	"12_2018"	54.20333	13.905002	"Coast"	2.4625	7.85	4.65
"Wolgast"	111140027	"Ostziese"	12	2018	"12_2018"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	5.5
"Karow"	112050138	"Karower Muehlbach"	12	2018	"12_2018"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	1.4
"sö. Rosengarten"	112130015	"Rosengartener Beek"	12	2018	"12_2018"	54.2993526437785	13.3988791540737	"Freshwater"	NA	0	2.1
"RB2 Vitte oe."	112190202	"Vitter Bodden"	12	2018	"12_2018"	54.57	13.131672	"Coast"	1.6	7.7	4.5
"RB3 Bugspitze s."	112190309	"Rassower Strom"	12	2018	"12_2018"	54.55333	13.178332	"Coast"	2.16	9.11071428571429	3.72428571428571
"Kluis"	112230016	"Duvenbaek"	12	2018	"12_2018"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	1.7
"Borchtitz"	112250010	"Saiser Bach"	12	2018	"12_2018"	54.493958533891	13.522883390847	"Freshwater"	NA	0	4.4
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	12	2018	"12_2018"	54.56333	13.293332	"Coast"	2.03	8.44166666666667	3.68571428571429
"Neuendorf"	112350018	"Sehrower Bach"	12	2018	"12_2018"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	1.2
"s. Martinshafen"	112370035	"Marlower Bach"	12	2018	"12_2018"	54.5226896333988	13.5181534943721	"Freshwater"	NA	0	2.9
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	12	2018	"12_2018"	54.54333	13.426672	"Coast"	1.4	7.575	3.48166666666667
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	12	2018	"12_2018"	54.50667	13.490002	"Coast"	1.4375	7.95	3.716
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	12	2018	"12_2018"	54.43167	13.491672	"Coast"	0.5	5.9	1.1
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	12	2018	"12_2018"	54.515	13.125002	"Coast"	1.5875	7.8	4.5
"nö. Venz"	112450027	"Venzer Graben"	12	2018	"12_2018"	54.5003976714931	13.3014406497842	"Freshwater"	NA	0	2.7
"DB1 Pramort"	103050101	"Barther Fahrwasser"	1	2019	"1_2019"	54.42	12.926671	"Coast"	1.77777777777778	11.1	0.5
"DB2 Sundische Wiese"	103050208	"Grabow"	1	2019	"1_2019"	54.39167	12.838331	"Coast"	0.8	7.6	0.7
"DB6 Barth oe."	103050603	"Barther Bodden"	1	2019	"1_2019"	54.395001	12.750001	"Coast"	0.5	7.6	0.4
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	1	2019	"1_2019"	54.395001	12.623331	"Coast"	0.3	6.64090909090909	3.09090909090909
"DB16 Saal nw."	103051606	"Saaler Bodden"	1	2019	"1_2019"	54.335001	12.448331	"Coast"	0.25	4.94545454545455	3.04
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	1	2019	"1_2019"	54.40167	13.105001	"Coast"	1.35	9.30714285714286	2.56989583333333
"Barth"	103070014	"Barthe"	1	2019	"1_2019"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	1.1
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	1	2019	"1_2019"	54.51167	13.050002	"Coast"	3.64	11.0857142857143	3.601
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	1	2019	"1_2019"	54.26667	13.516671	"Coast"	2.3	7.8	3
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	1	2019	"1_2019"	54.15	13.483331	"Coast"	2.6	9.55	2.85
"GB7 Struck"	105010701	"Greifswalder Bodden"	1	2019	"1_2019"	54.20667	13.653331	"Coast"	2.41428571428571	7.85	3
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	1	2019	"1_2019"	54.20667	13.566671	"Coast"	2.7	8.7	2.95
"Kemnitz"	105210010	"Westziese"	1	2019	"1_2019"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	2.5
"Greifswald"	105340014	"Ryck"	1	2019	"1_2019"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	1.85
"Brandshagen"	107030028	"Miltzower Bach"	1	2019	"1_2019"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	-0.2
"S66 Stralsund"	109016609	"Andershofer Bucht"	1	2019	"1_2019"	54.28667	13.131671	"Coast"	2.1	11.9	3.1
"Prohn"	109230015	"Prohner Bach"	1	2019	"1_2019"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	0.5
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	1	2019	"1_2019"	54.18833	13.775001	"Coast"	1.72	7.1	3.05
"AW1 Trockenort"	111030108	"Achterwasser"	1	2019	"1_2019"	54.01667	13.958331	"Coast"	0.583333333333333	2.93636363636364	2.74
"P20 Peenemuende s."	111032085	"Peenestrom"	1	2019	"1_2019"	54.121	13.773	"Coast"	0.85	5.43636363636364	2.86666666666667
"P42 Wolgast s."	111034208	"Peenestrom"	1	2019	"1_2019"	54.023358	13.760763	"Coast"	0.655555555555556	3.7	0.4
"P48 Lassan"	111034806	"Peenestrom"	1	2019	"1_2019"	53.96667	13.891671	"Coast"	0.633333333333333	2.9	2.61818181818182
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	1	2019	"1_2019"	54.20333	13.905002	"Coast"	3.88333333333333	7.9	3.3
"Wolgast"	111140027	"Ostziese"	1	2019	"1_2019"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	4
"Waschow"	111290017	"Pulowbach"	1	2019	"1_2019"	53.9751754345641	13.8359000066485	"Freshwater"	NA	0	4.2
"Wehrland"	111410023	"Brebowbach"	1	2019	"1_2019"	53.9831284479898	13.8109267422404	"Freshwater"	NA	0	4
"Karow"	112050138	"Karower Muehlbach"	1	2019	"1_2019"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	1
"RB2 Vitte oe."	112190202	"Vitter Bodden"	1	2019	"1_2019"	54.57	13.131672	"Coast"	2.06363636363636	9.32727272727273	3.06
"RB3 Bugspitze s."	112190309	"Rassower Strom"	1	2019	"1_2019"	54.55333	13.178332	"Coast"	2.5	9.65	3.78857142857143
"Kluis"	112230016	"Duvenbaek"	1	2019	"1_2019"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	-0.3
"Pansevitz"	112230024	"Pansevitzer Graben"	1	2019	"1_2019"	54.4601412036931	13.3202956894869	"Freshwater"	NA	0	0.3
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	1	2019	"1_2019"	54.56333	13.293332	"Coast"	1.75	8.97142857142857	3.42428571428571
"Neuendorf"	112350018	"Sehrower Bach"	1	2019	"1_2019"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	0.2
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	1	2019	"1_2019"	54.54333	13.426672	"Coast"	1.23333333333333	8.62857142857143	3.08428571428571
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	1	2019	"1_2019"	54.50667	13.490002	"Coast"	1.36	8.52142857142857	3.08571428571429
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	1	2019	"1_2019"	54.43167	13.491672	"Coast"	0.55	5.8	1.1
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	1	2019	"1_2019"	54.515	13.125002	"Coast"	2.28571428571429	9.4	3.025
"Greifswald"	134000019	"Hoher Graben"	1	2019	"1_2019"	54.0864246169811	13.4613349757075	"Freshwater"	NA	0	1.85
"DB1 Pramort"	103050101	"Barther Fahrwasser"	2	2019	"2_2019"	54.42	12.926671	"Coast"	1.77777777777778	8.7	4
"DB2 Sundische Wiese"	103050208	"Grabow"	2	2019	"2_2019"	54.39167	12.838331	"Coast"	0.8	8.5	3.9
"DB6 Barth oe."	103050603	"Barther Bodden"	2	2019	"2_2019"	54.395001	12.750001	"Coast"	0.5	6.9	4
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	2	2019	"2_2019"	54.395001	12.623331	"Coast"	0.3	4.25	3
"DB16 Saal nw."	103051606	"Saaler Bodden"	2	2019	"2_2019"	54.335001	12.448331	"Coast"	0.25	4.3	2.8
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	2	2019	"2_2019"	54.40167	13.105001	"Coast"	1.35	10.3	0.95
"Barth"	103070014	"Barthe"	2	2019	"2_2019"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	2.2
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	2	2019	"2_2019"	54.51167	13.050002	"Coast"	3.64	10.35	3.4
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	2	2019	"2_2019"	54.26667	13.516671	"Coast"	2.3	7.84375	1.66
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	2	2019	"2_2019"	54.15	13.483331	"Coast"	2.6	8.15	1.523
"GB7 Struck"	105010701	"Greifswalder Bodden"	2	2019	"2_2019"	54.20667	13.653331	"Coast"	2.41428571428571	7.8375	1.38571428571429
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	2	2019	"2_2019"	54.20667	13.566671	"Coast"	2.7	8.0375	1.40547619047619
"Kemnitz"	105210010	"Westziese"	2	2019	"2_2019"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	5.7
"Greifswald"	105340014	"Ryck"	2	2019	"2_2019"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	5.75
"Brandshagen"	107030028	"Miltzower Bach"	2	2019	"2_2019"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	2.6
"S66 Stralsund"	109016609	"Andershofer Bucht"	2	2019	"2_2019"	54.28667	13.131671	"Coast"	2.1	9.05	1.57285714285714
"Prohn"	109230015	"Prohner Bach"	2	2019	"2_2019"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	1.2
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	2	2019	"2_2019"	54.18833	13.775001	"Coast"	1.72	7.4875	1.781
"AW1 Trockenort"	111030108	"Achterwasser"	2	2019	"2_2019"	54.01667	13.958331	"Coast"	0.583333333333333	3.1	4.5
"P20 Peenemuende s."	111032085	"Peenestrom"	2	2019	"2_2019"	54.121	13.773	"Coast"	0.85	4.25	4.7
"P42 Wolgast s."	111034208	"Peenestrom"	2	2019	"2_2019"	54.023358	13.760763	"Coast"	0.655555555555556	3.6	4.75
"P48 Lassan"	111034806	"Peenestrom"	2	2019	"2_2019"	53.96667	13.891671	"Coast"	0.633333333333333	3.1	4.6
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	2	2019	"2_2019"	54.20333	13.905002	"Coast"	3.88333333333333	7.8625	1.55727272727273
"Wolgast"	111140027	"Ostziese"	2	2019	"2_2019"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	2
"Waschow"	111290017	"Pulowbach"	2	2019	"2_2019"	53.9751754345641	13.8359000066485	"Freshwater"	NA	0	2.6
"Wehrland"	111410023	"Brebowbach"	2	2019	"2_2019"	53.9831284479898	13.8109267422404	"Freshwater"	NA	0	2.2
"Karow"	112050138	"Karower Muehlbach"	2	2019	"2_2019"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	4.6
"RB2 Vitte oe."	112190202	"Vitter Bodden"	2	2019	"2_2019"	54.57	13.131672	"Coast"	2.06363636363636	9.4	4.7
"RB3 Bugspitze s."	112190309	"Rassower Strom"	2	2019	"2_2019"	54.55333	13.178332	"Coast"	2.5	9.85	0.9
"Kluis"	112230016	"Duvenbaek"	2	2019	"2_2019"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	3.5
"Pansevitz"	112230024	"Pansevitzer Graben"	2	2019	"2_2019"	54.4601412036931	13.3202956894869	"Freshwater"	NA	0	3.7
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	2	2019	"2_2019"	54.56333	13.293332	"Coast"	1.75	8.7	0.6
"Neuendorf"	112350018	"Sehrower Bach"	2	2019	"2_2019"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	4.2
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	2	2019	"2_2019"	54.54333	13.426672	"Coast"	1.23333333333333	8.5	0.5
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	2	2019	"2_2019"	54.50667	13.490002	"Coast"	1.36	7.75	0.85
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	2	2019	"2_2019"	54.43167	13.491672	"Coast"	0.55	5.6	3.4
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	2	2019	"2_2019"	54.515	13.125002	"Coast"	2.28571428571429	9.5	4.7
"Greifswald"	134000019	"Hoher Graben"	2	2019	"2_2019"	54.0864246169811	13.4613349757075	"Freshwater"	NA	0	5.75
"DB1 Pramort"	103050101	"Barther Fahrwasser"	3	2019	"3_2019"	54.42	12.926671	"Coast"	1.77777777777778	10.4	6
"DB2 Sundische Wiese"	103050208	"Grabow"	3	2019	"3_2019"	54.39167	12.838331	"Coast"	0.8	9.2	6.4
"DB6 Barth oe."	103050603	"Barther Bodden"	3	2019	"3_2019"	54.395001	12.750001	"Coast"	0.5	8.1	6.2
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	3	2019	"3_2019"	54.395001	12.623331	"Coast"	0.3	6.15	7.05
"DB16 Saal nw."	103051606	"Saaler Bodden"	3	2019	"3_2019"	54.335001	12.448331	"Coast"	0.25	4.3	6.9
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	3	2019	"3_2019"	54.40167	13.105001	"Coast"	1.35	10.3	5.4
"Barth"	103070014	"Barthe"	3	2019	"3_2019"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	3.8
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	3	2019	"3_2019"	54.51167	13.050002	"Coast"	3.64	12.9	4.9
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	3	2019	"3_2019"	54.26667	13.516671	"Coast"	2.3	8.1	4.65
